Ohnolog1	Ohnolog2
SPTBN2	SPTB
SPTBN2	SPTBN4
SPTB	SPTBN4
RTN4	RTN3
RTN4	RTN1
RTN4	RTN2
RTN3	RTN1
RTN3	RTN2
CCDC88A	CCDC88B
CCDC88A	CCDC88C
CCDC88B	CCDC88C
EFEMP1	EFEMP2
EFEMP1	FBLN5
EFEMP1	FBLN1
EFEMP2	FBLN2
EFEMP2	FBLN5
EFEMP2	FBLN1
FBLN2	FBLN1
FBLN2	FBLN7
FBLN1	FBLN7
REL	RELA
REL	RELB
RELA	RELB
PELI1	PELI3
PELI1	PELI2
PELI3	PELI2
RAB1A	RAB1B
PKP4	CTNND1
PKP4	CTNND2
CTNND1	ARVCF
CTNND1	CTNND2
CYBRD1	CYB561A3
CYBRD1	CYB561
CYB561A3	CYB561
NEU2	NEU3
NEU3	NEU4
INPP5D	INPPL1
ATG16L1	ATG16L2
AQP12B	AQP11
AQP11	AQP12A
ANO7	ANO1
ANO7	ANO2
ANO7	ANO6
ANO1	ANO5
ANO1	ANO6
ANO1	ANO4
ANO1	ANO2
ANO2	ANO5
ANO2	ANO3
ANO2	ANO6
ANO6	ANO5
ANO6	ANO3
ANO6	ANO4
ANO6	ANO9
ANO5	ANO4
ANO4	ANO3
ADIPOQ	C1QTNF8
GLIS3	GLIS1
CCNT2	CCNT1
LRP1B	LRP1
LRP1	LRP2
RND3	RND1
RND3	RND2
RND1	RND2
FMNL2	FMNL3
FMNL2	FMNL1
FMNL3	FMNL1
PRPF40A	PRPF40B
CYTIP	TAMALIN
ACVR1	ACVRL1
DHRS9	SDR9C7
DHRS9	RDH5
DHRS9	RDH16
DHRS9	HSD17B6
SDR9C7	BDH1
RDH5	BDH1
RDH16	BDH1
HSD17B6	BDH1
ATF2	ATF7
ATF2	RP11-793H13.10
ATP5MC3	ATP5MC2
ATP5MC3	ATP5MC1
ATP5MC2	ATP5MC1
HOXD12	HOXC12
AC079305.1	NFE2
AC079305.1	NFE2L1
NFE2	NFE2L2
NFE2	NFE2L1
NFE2	NFE2L3
NFE2L1	NFE2L2
NFE2L1	NFE2L3
NFE2L1	ZBTB44
NFE2L2	NFE2L3
PRKRA	TARBP2
ZNF385B	ZNF385A
ZNF385A	ZNF385D
NCKAP1	NCKAP1L
ORMDL1	ORMDL2
ORMDL1	ORMDL3
ORMDL2	ORMDL3
MSTN	GDF11
NEMP2	NEMP1
NAB1	NAB2
GLS	GLS2
STAT1	STAT2
STAT1	STAT6
STAT1	STAT5A
STAT1	STAT5B
STAT1	STAT3
STAT2	STAT4
STAT2	STAT5B
STAT2	STAT3
STAT2	STAT5A
STAT6	STAT4
STAT6	STAT5A
STAT6	STAT5B
STAT6	STAT3
STAT5A	STAT4
STAT5B	STAT4
STAT3	STAT4
MYO1B	MYO1A
MYO1A	MYO1H
MYO1H	MYO1C
NABP1	NABP2
COQ10B	COQ10A
SPATS2L	SPATS2
METTL21A	EEF1AKMT3
METTL21A	METTL21C
SLC11A1	SLC11A2
WNT10A	WNT10B
ING5	ING4
ING5	ING1
CKAP2L	CKAP2
PROC	F7
PROC	F10
F10	PRSS3
F10	F9
PRSS3	PRSS1
PRSS3	PRSS3P4
PRSS3	KLK5
PRSS3	KLK15
PRSS3	KLK13
PRSS3	KLK11
PRSS3	CTC-518B2.8
PRSS3	KLK14
PRSS3	KLK9
UGGT1	UGGT2
HS6ST1	HS6ST3
HS6ST1	HS6ST2
HS6ST3	HS6ST2
WDFY1	WDFY2
FAM124B	FAM124A
DOCK10	DOCK9
DOCK10	DOCK11
DOCK9	DOCK11
IRS1	IRS2
IRS1	IRS4
IRS2	IRS4
CAB39	CAB39L
ITM2C	ITM2B
ITM2C	ITM2A
ITM2B	ITM2A
HTR2B	HTR2A
HTR2B	HTR2C
HTR2A	HTR2C
DGKD	DGKH
DGKD	DGKK
DGKH	DGKK
FARP2	FARP1
FARP2	FRMD7
FARP1	FRMD7
STK25	STK24
STK25	STK26
STK24	STK26
TOGARAM2	TOGARAM1
STRN	STRN3
STRN	STRN4
STRN3	STRN4
HEATR5B	HEATR5A
PRKD3	PRKD1
PRKD3	PRKD2
PRKD1	PRKD2
SOS1	SOS2
SLC8A1	SLC8A3
SLC8A1	SLC8A2
SLC8A3	SLC8A2
ZFP36L2	ZFP36L1
ZFP36L2	ZFP36
ZFP36L1	ZFP36
PLEKHH2	PLEKHH1
PPM1B	PPM1A
PPM1B	PPM1N
PPM1A	PPM1N
SIX3	SIX6
SIX2	SIX1
PRKCE	PRKCH
EPAS1	HIF1A
EPAS1	HIF3A
HIF1A	HIF3A
RHOQ	RHOJ
SOCS5	SOCS4
TTC7A	TTC7B
CALM2	CALM1
CALM2	CALM3
CALM1	CALM3
KCNK12	KCNK13
FOXN2	FOXN3
STON1-GTF2A1L	STON2
STON2	STON1
LHCGR	TSHR
TSHR	FSHR
TSHR	RXFP1
TSHR	RP11-310N16.1
RXFP1	RXFP2
ACYP2	ACYP1
CCDC85A	CCDC85C
CCDC85A	CCDC85B
CCDC85C	CCDC85B
VRK2	VRK1
VRK2	VRK3
VRK1	VRK3
BCL11A	BCL11B
BCL11A	ZNF296
BCL11B	ZNF296
PAPOLG	PAPOLA
PAPOLG	PAPOLB
AHSA2P	AHSA1
OTX1	OTX2
OTX1	CRX
OTX2	CRX
PLEK	PLEK2
ALK	LTK
FAM98A	FAM98B
FAM98A	FAM98C
FAM98B	FAM98C
RMDN2	RMDN3
CHAC2	CHAC1
SPRED2	SPRED1
SPRED2	SPRED3
SPRED1	SPRED3
MEIS1	MEIS2
MEIS1	MEIS3P1
MEIS2	MEIS3P1
MEIS3P1	PKNOX2
MEIS3P1	MEIS3P2
MEIS3P1	PKNOX1
MERTK	TYRO3
MERTK	AXL
TYRO3	AXL
TMEM87B	TMEM87A
MGAT5	MGAT5B
SPOPL	SPOP
KCNJ2	KCNJ18
KCNJ2	KCNJ15
KCNJ2	KCNJ11
KCNJ2	KCNJ10
KCNJ2	KCNJ1
TANC1	TANC2
LY75	MRC2
LY75	MRC1
MRC2	PLA2R1
MRC2	MRC1
MRC2	LY75-CD302
PLA2R1	MRC1
IFIH1	DHX58
G6PC2	G6PC1
G6PC2	G6PC3
PHOSPHO2	PHOSPHO1
TLK1	TLK2
METTL8	METTL2A
METTL8	METTL2B
STRADB	AC046185.1
STRADB	STRADA
DLG1	MPP2
DLG1	LLGL1
MPP2	LLGL1
MPP2	MPP6
LLGL1	LLGL2
KANSL1L	KANSL1
CDK5R2	CDK5R1
CHRND	CHRNE
CHRND	CHRNB1
CHRNE	CHRNG
CHRNG	CHRNB1
ROCK2	ROCK1
GREB1	GREB1L
LPIN1	LPIN2
LPIN1	LPIN3
LPIN2	LPIN3
DTNB	DTNA
GAREM2	GAREM1
MAPRE3	MAPRE2
MAPRE3	MAPRE1
MAPRE2	MAPRE1
ABHD1	ABHD3
HNRNPA0	HNRNPA1L2
CLIP4	CLIP3
QPCT	QPCTL
HNRNPLL	HNRNPL
HNRNPLL	AC104534.3
B3GNT2	B3GNT8
B3GNT8	B3GALT1
ACTR2	AC078899.1
PKNOX2	MEIS3P2
PKNOX2	PKNOX1
ZC3H6	ZC3H4
DNMT3A	DNMT3B
KIF3C	KIF3B
TRPM8	TRPM2
TRPM2	TRPM4
TRPM2	TRPC3
TRPM2	TRPM3
TRPM2	TRPC6
TRPM4	TRPM7
TRPM4	TRPM1
TRPM4	TRPM5
TRPM4	TRPM3
TRPM4	TRPM6
TRPC3	TRPC6
RABL2A	RABL2B
SOWAHC	SOWAHD
SOWAHD	SOWAHA
AMMECR1L	AMMECR1
ABCB6	ABCB7
ACSL3	ACSL4
SAG	ARR3
SAG	ARRB1
SAG	ARRB2
ARR3	ARRB1
ARR3	ARRB2
ARRB1	ARRB2
ASB1	ASB12
CPNE9	CPNE4
CPNE9	CPNE5
CPNE9	CPNE8
CPNE9	CPNE2
CPNE4	CPNE3
CPNE4	CPNE8
CPNE4	CPNE2
CPNE4	CPNE7
CPNE5	CPNE3
CPNE5	CPNE8
CPNE5	CPNE6
CPNE8	CPNE3
CPNE8	CPNE2
CPNE8	CPNE7
CPNE2	CPNE3
CPNE2	CPNE6
CPNE2	CPNE7
CPNE2	CPNE1
CPNE3	CPNE6
CPNE3	CPNE7
CPNE3	CPNE1
CPNE7	CPNE6
EAF1	EAF2
SEC22C	SEC22A
LIMD1	LPP
LIMD1	TRIP6
LIMD1	ZYX
LIMD1	AJUBA
LIMD1	WTIP
LPP	ZYX
LPP	TRIP6
TRIP6	ZYX
ZYX	FBLIM1
AJUBA	WTIP
LTF	MELTF
MELTF	TF
SOX14	SOX2
SOX14	SOX21
SOX14	SOX1
SOX2	SOX1
SOX2	SOX3
SOX1	SOX3
RPL39L	RPL39P5
RPL39L	RPL39
RPL39P5	RPL39
AC097637.1	TLR3
TLR3	LRRC32
TKT	TKTL2
TKT	TKTL1
TKTL2	TKTL1
ZNF197	PRDM9
ZNF197	ZNF184
ZNF197	ZNF41
ZNF197	ZNF630
ZNF197	ZNF182
ZNF41	ZNF33A
ZNF630	ZNF860
ZNF630	ZNF3
ZNF630	ZNF33A
ZNF630	ZNF286A
ZNF630	ZNF577
ZNF182	ZNF33A
KALRN	TRIO
KALRN	ARHGEF25
TRIO	ARHGEF25
C1QTNF8	C1QTNF1
C1QTNF8	C1QTNF6
FGF12	FGF1
FGF12	FGF3
FGF12	FGF6
FGF12	FGF14
FGF12	FGF11
FGF12	FGF13
FGF12	FGF16
FGF1	FGF5
FGF1	FGF2
FGF1	FGF20
FGF1	FGF3
FGF1	FGF9
FGF1	FGF14
FGF1	FGF13
FGF1	FGF16
FGF3	FGF5
FGF3	FGF6
FGF3	FGF11
FGF3	FGF16
FGF6	FGF4
FGF6	FGF11
FGF14	FGF5
FGF14	FGF11
FGF14	FGF13
FGF14	FGF16
FGF14	FGF20
FGF11	FGF10
FGF11	FGF16
FGF11	FGF13
FGF11	FGF20
FGF13	FGF5
FGF13	FGF9
FGF13	FGF7
FGF13	FGF16
FGF13	FGF20
FGF16	FGF5
FGF16	FGF20
FGF16	FGF9
FGF5	FGF2
FGF5	FGF20
FGF5	FGF7
FGF5	FGF9
FGF2	FGF4
FGF20	FGF9
ITPR1	ITPR3
ITPR1	ITPR2
ITPR3	ITPR2
GRM7	GRM4
GRM7	GRM8
GRM7	GRM5
GRM7	GRM6
GRM4	GRM2
GRM4	GRM3
GRM4	GRM8
GRM4	GRM6
GRM8	GRM2
GRM8	GRM1
GRM8	GRM3
GRM8	GRM6
GRM5	GRM2
GRM5	GRM1
GRM2	GRM3
LHFPL4	LHFPL5
LHFPL4	LHFPL3
LHFPL5	LHFPL3
LHFPL3	LHFPL6
LHFPL3	LHFPL1
BRPF1	BRPF3
BRPF1	BRD1
BRPF3	BRD1
PPARG	PPARD
PPARG	RARG
PPARG	RARA
PPARG	PPARA
PPARD	RARB
PPARD	PPARA
RARG	RARB
RARG	RARA
RARA	RARB
PPARA	RARB
SLC22A13	SLC22A3
SLC22A13	SLC22A1
SLC22A13	SLC22A2
SLC22A13	SLC22A6
SLC22A13	SLC22A7
SLC22A3	SLC22A25
SLC22A3	SLC22A8
SLC22A3	SLC22A11
SLC22A3	SLC22A6
SLC22A3	SLC22A15
SLC22A1	SLC22A8
SLC22A1	SLC22A6
SLC22A1	SLC22A25
SLC22A1	SLC22A11
SLC22A1	SLC22A15
SLC22A2	SLC22A8
SLC22A2	SLC22A11
SLC22A2	SLC22A6
SLC22A2	SLC22A25
SLC22A2	SLC22A15
SLC22A6	SLC22A14
SLC22A6	SLC22A7
SLC22A25	SLC22A7
SLC22A8	SLC22A7
SLC22A11	SLC22A7
IP6K2	IP6K3
IP6K3	IP6K1
GPX1P1	GPX6
GPX6	GPX3
GPX6	GPX2
GPX3	GPX2
MITF	TFEB
MITF	TFEC
MITF	TFE3
TFEB	TFEC
TFEB	TFE3
TFEC	TFE3
FOXP1	FOXP4
FOXP1	FOXP2
FOXP4	FOXP2
VGLL3	VGLL2
CRYBG3	CRYBG1
DCBLD2	DCBLD1
FILIP1L	FILIP1
FILIP1L	LUZP1
FILIP1	LUZP1
GUCA1C	GUCA1A
POPDC2	POPDC3
POPDC2	BVES
STXBP5L	STXBP5
FBXO40	FBXO30
FAM162A	FAM162B
LMCD1	TES
CAV3	CAV1
CAV3	CAV2
SETD5	KMT2E
LHFPL6	LHFPL1
MKRN2	MKRN1
MKRN2	MKRN3
MKRN1	MKRN3
RAF1	BRAF
RAF1	ARAF
BRAF	ARAF
UQCRC1	PMPCB
PRKAR2A	PRKAR2B
IMPDH2	IMPDH1
LAMB2	LAMB4
LAMB2	LAMB1
MST1	HGF
MST1	PLAT
MST1	PLAU
HGF	LPA
HGF	PLG
HGF	PLAT
HGF	PLAU
MST1R	MET
HYAL3	HYAL4
HYAL3	SPAM1
HYAL4	HYAL1
HYAL4	HYAL2
SPAM1	HYAL1
SPAM1	HYAL2
CACNA2D2	CACNA2D1
CACNA2D2	CACNA2D4
CACNA2D1	CACNA2D3
CACNA2D4	CACNA2D3
DOCK3	DOCK4
DOCK4	DOCK2
DOCK2	DOCK5
DOCK2	DOCK1
ARF4	ARF5
FLNB	FLNC
FLNB	FLNA
FLNC	FLNA
FAM3D	FAM3C
FAM3D	FAM3B
FAM3D	FAM3A
FAM3C	FAM3A
FAM3B	FAM3A
FEZF2	FEZF1
CADPS	CADPS2
GPR27	GPR85
GPR27	GPR173
GPR85	GPR173
CHCHD6	CHCHD3
RAB43	RAB19
STAG1	STAG3
STAG1	STAG2
STAG3	STAG2
ESYT3	ESYT2
ESYT3	ESYT1
ESYT2	ESYT1
RASA2	RASA4B
RASA2	RASA4
RASA2	RASA3
RASA4B	RASAL1
RASA4B	RASA3
RASA4	RASAL1
RASA4	RASA3
RASAL1	POLR2J4
PCOLCE2	PCOLCE
CPB1	CPA5
CPB1	CPA1
CPB1	CPA2
CPB1	CPA4
CPB1	CPA6
CPB1	CPB2
CPB1	CPOX
CPA5	CPA3
CPA5	CPOX
CPA1	CPA3
CPA1	CPOX
CPA2	CPA3
CPA2	CPOX
CPA4	CPA3
CPA4	CPOX
CPA6	CPA3
CPA6	CPOX
CPA6	CPB2
CPB2	CPA3
CPB2	CPOX
CPA3	CPOX
TSC22D2	TSC22D4
TSC22D2	TSC22D1
TSC22D2	TSC22D3
TIPARP	PARP12
TIPARP	PARP11
PTX3	NPTX2
BCHE	ACHE
ACTL6A	ACTL6B
IGF2BP2	IGF2BP3
IGF2BP2	IGF2BP1
IGF2BP3	IGF2BP1
TRA2B	TRA2A
TRA2A	CIRBP
DGKG	DGKB
DGKG	DGKA
DGKB	DGKA
TFRC	TFR2
LRCH3	LRCH4
LRCH3	LRCH2
LRCH3	LRCH1
LRCH4	LRCH1
LRCH4	LRCH2
LRCH2	LRCH1
MANF	CDNF
ITIH1	ITIH2
ITIH1	ITIH5
ITIH1	ITIH6
ITIH2	ITIH3
ITIH2	ITIH4
ITIH2	ITIH6
ITIH5	ITIH3
ITIH5	ITIH4
ITIH5	ITIH6
ITIH6	ITIH3
ITIH6	ITIH4
SFMBT1	SFMBT2
SFMBT1	L3MBTL4
SFMBT2	MBTD1
L3MBTL4	L3MBTL3
L3MBTL4	L3MBTL1
MBTD1	L3MBTL2
PRKCD	PRKCQ
ARHGEF3	SLC6A5
FAM107A	FAM107B
FRMD4B	FRMD4A
HACD2	HACD1
SEC61A1	SEC61A2
GATA2	GATA3
GATA2	GATA1
GATA3	GATA1
CHST2	CHST3
CHST2	CHST1
CHST2	CHST6
CHST2	CHST4
CHST2	CHST5
CHST2	CHST7
CHST1	CHST6
CHST1	CHST4
CHST1	CHST5
CHST1	CHST7
CHST6	CHST7
CHST4	CHST7
CHST5	CHST7
KCTD6	KCTD21
KCTD6	KCTD4
KCTD6	KCTD1
KCTD21	KCTD4
KCTD21	KCTD11
KCTD21	KCTD1
KCTD4	KCTD1
KCTD1	KCTD15
ROBO2	ROBO3
ROBO2	ROBO4
ROBO3	ROBO1
ROBO1	ROBO4
TMEM45A	TMEM45B
NXPE3	NXPE4
ALCAM	MCAM
ALCAM	BCAM
MCAM	BCAM
CBLB	CBL
CBLB	CBLC
CBL	CBLC
TMPRSS7	CORIN
TMPRSS7	TMPRSS6
TMPRSS7	TMPRSS12
TMPRSS6	PRSS27
TMPRSS6	PRSS22
TMPRSS6	PRSS33
TMPRSS6	PRSS8
TMPRSS6	CORIN
TMPRSS6	TMPRSS12
BOC	CDON
SIDT1	SIDT2
GRAMD1C	GRAMD1B
GRAMD1C	GRAMD1A
GRAMD1B	GRAMD1A
LSAMP	NTM
LSAMP	OPCML
LSAMP	IGLON5
NTM	IGLON5
NTM	NEGR1
OPCML	IGLON5
OPCML	NEGR1
ARHGAP31	ARHGAP32
ARHGAP32	ARHGAP33
ACP3	ACP2
ACP3	ACP4
ACP2	ACP4
SLCO2A1	SLCO2B1
SLCO2A1	SLCO1A2
SLCO2A1	SLCO1C1
SLCO2A1	SLCO1B3
SLCO2A1	SLCO1B1
SLCO2A1	RP11-125O5.2
SLCO2A1	RP11-545J16.1
SLCO2A1	SLCO1B7
SLCO2B1	SLCO1A2
SLCO2B1	SLCO1C1
SLCO1A2	SLCO3A1
SLCO1C1	SLCO5A1
SLCO1C1	SLCO3A1
AMOTL2	AMOTL1
AMOTL2	AMOT
AMOTL1	AMOT
CEP63	DEUP1
CP	HEPHL1
CP	HEPH
CP	F5
WWTR1	YAP1
PAK2	PAK1
PAK2	PAK3
PAK1	PAK3
SRGAP3	SRGAP1
SRGAP3	ARHGAP4
SRGAP3	SRGAP2B
SRGAP3	SRGAP2C
SRGAP3	SRGAP2
SRGAP1	ARHGAP4
SRGAP1	SRGAP2B
SRGAP1	SRGAP2C
SRGAP1	SRGAP2
ARHGAP4	SRGAP2B
ARHGAP4	SRGAP2
ARHGAP4	SRGAP2C
IRAK2	IRAK4
IRAK2	IRAK3
IRAK2	IRAK1
IRAK4	IRAK3
IRAK4	IRAK1
IRAK3	IRAK1
SLC6A11	SLC6A12
SLC6A11	SLC6A13
SLC6A11	SLC6A8
SLC6A11	AC136616.1
SLC6A12	SLC6A6
SLC6A12	SLC6A8
SLC6A12	AC136616.1
SLC6A13	SLC6A6
SLC6A13	SLC6A8
SLC6A13	AC136616.1
SLC6A6	AC133561.1
SLC6A6	SLC6A8
SLC6A6	AC136616.1
CAND2	CAND1
IQSEC1	IQSEC3
IQSEC1	IQSEC2
IQSEC3	IQSEC2
GRIP2	GRIP1
FGD5	FGD6
FGD6	FGD2
FGD6	FGD4
FGD6	FGD1
FGD2	FGD4
FGD2	FGD1
FGD2	FGD3
FGD4	FGD3
FGD4	FGD1
FGD1	FGD3
NR2C2	NR2C1
GPD1L	GPD1
STAC	STAC3
STAC	STAC2
STAC3	STAC2
LYZL4	LYZ
LYZL4	SPACA3
LYZ	SPACA3
LYZ	SPACA5B
SPACA3	SPACA5B
HIGD1A	HIGD1C
HIGD1A	HIGD1B
HIGD1C	HIGD1B
SMARCC1	SMARCC2
USP4	USP15
USP4	USP11
USP11	USP19
SLC38A3	SLC38A2
SLC38A3	SLC38A4
SLC38A3	SLC38A1
SLC38A3	SLC38A8
SLC38A3	SLC38A5
SLC38A2	SLC38A8
SLC38A2	SLC38A5
SLC38A4	SLC38A5
SLC38A1	SLC38A8
SLC38A1	SLC38A5
SLC38A8	SLC38A7
RASSF1	RASSF3
RASSF1	RASSF5
RASSF3	RASSF5
CISH	SOCS2
DUSP7	DUSP6
DUSP7	DUSP9
DUSP6	DUSP9
POC1A	POC1B
PPM1M	PPM1H
PPM1M	PPM1J
PPM1H	PPM1J
STAB1	STAB2
NT5DC2	NT5DC3
GLT8D1	GLT8D2
LRTM1	LRTM2
LRTM2	LRRC38
ERC2	ERC1
APPL1	APPL2
PRICKLE2	PRICKLE1
PRICKLE2	PRICKLE3
PRICKLE1	PRICKLE3
ADAMTS9	ADAMTS20
GXYLT2	GXYLT1
PDZRN3	PDZRN4
PDZRN3	PDZD4
PDZRN4	PDZD4
ALDH1L1	ALDH1L2
TXNRD3	TXNRD1
ACKR4	GPR182
SLCO5A1	SLCO1B3
MLF1	MLF2
USP13	USP5
PEX5L	PEX5
MAP3K13	MAP3K12
SENP2	SENP1
NEK4	NEK5
NEK4	NEK3
NEK5	NEK1
NEK3	NEK1
PPIAP72	PPIAP24
PPIAP24	PPIAP74
TFDP2	TFDP1
TFDP2	TFDP3
TFDP1	TFDP3
PLS1	LCP1
PLS1	PLS3
LCP1	PLS3
TRPC1	TRPC4
TRPC1	TRPC5
TRPC4	TRPC5
ZIC4	ZIC2
ZIC4	ZIC3
ZIC4	ZIC5
ZIC2	ZIC1
ZIC2	ZIC3
ZIC3	ZIC1
ZIC3	ZIC5
ZIC1	ZIC5
SERP1	SERP2
MBNL1	MBNL2
MBNL1	MBNL3
MBNL2	MBNL3
P2RY1	OXGR1
P2RY1	P2RY8
RAP2B	RAP2A
RAP2B	RAP2C
RAP2A	RAP2C
TRIM59	TRIM13
TRIM59	TRIM54
TRIM13	TRIM54
TRIM13	RP11-432B6.3
KPNA4	KPNA3
SLITRK3	SLITRK6
SLITRK3	SLITRK1
SLITRK3	SLITRK5
SLITRK3	SLITRK2
SLITRK3	SLITRK4
SLITRK6	SLITRK2
SLITRK6	SLITRK4
SLITRK1	SLITRK2
SLITRK1	SLITRK4
SLITRK5	SLITRK4
SLITRK5	SLITRK2
SLC7A14	SLC7A1
SLC7A14	SLC7A4
SLC7A1	SLC7A2
SLC7A1	SLC7A3
SLC7A2	SLC7A3
FNDC3B	FNDC3A
DNAJC19	DNAJC15
ATP11B	ATP11A
ATP11B	ATP11C
ATP11A	ATP11C
DCUN1D1	DCUN1D2
MCF2L2	MCF2L
MCF2L2	MCF2
MCF2L	MCF2
ABHD5	ABHD4
TGM4	TGM1
TGM4	TGM3
TGM1	F13A1
TGM1	TGM3
TGM1	TGM6
TGM3	TGM5
TGM3	F13A1
F13A1	TGM6
F13A1	TGM5
F13A1	EPB42
F13A1	TGM7
NFKBIZ	NFKBIA
NFKBIZ	NFKBID
NFKBIA	NFKBIE
NFKBIA	NFKBID
NFKBIA	BCL3
NFKBIA	NFKBIB
NFKBIE	NFKB1
NFKBIE	BCL3
NFKBIE	NFKBIB
MYH15	MYH7
MYH15	MYH6
MYH7	MYH7B
MYH7	MYH13
MYH6	MYH7B
MYH6	MYH13
MYH7B	MYH13
MYH7B	MYH8
MYH7B	MYH1
MYH7B	MYH2
MYH7B	MYH3
DYNC1LI1	DYNC1LI2
ZDHHC3	ZDHHC7
ZDHHC7	ZDHHC21
MON1A	MON1B
ATP2C1	ATP2C2
NUDT16	NUDT16L1
C1QTNF1	C1QTNF6
RAB5A	RAB5C
KAT2B	KAT2A
NKIRAS1	NKIRAS2
NR1D2	NR1D1
THRB	THRA
LRRC3B	LRRC3C
FBXL2	FBXL20
EIF1B	EIF1
CTNNB1	JUP
PLSCR4	PLSCR3
PLSCR4	TMEM256-PLSCR3
PLSCR3	PLSCR2
PLSCR3	PLSCR1
PLSCR2	TMEM256-PLSCR3
PLSCR1	TMEM256-PLSCR3
RNF13	RNF167
PRKCSH	PLD2
NLGN1	NLGN2
NLGN1	NLGN4X
NLGN1	NLGN3
NLGN1	NLGN4Y
NLGN2	CES2
NLGN2	CES4A
NLGN2	NLGN3
NLGN2	NLGN4Y
NLGN2	NLGN4X
NLGN4X	NLGN3
NLGN3	NLGN4Y
CES2	CES5A
CES2	CES1
CES4A	CES5A
CES4A	CES1
FXR1	FXR2
FXR1	FMR1
FXR2	FMR1
EIF4A2	EIF4A1
BCL6	BCL6B
FGF10	FGF7
FGF10	FGF22
TNK2	TNK1
SENP5	SENP3
SENP5	SENP3-EIF4A1
L3MBTL3	L3MBTL1
L3MBTL3	L3MBTL2
L3MBTL1	L3MBTL2
ZNF860	ZNF146
ZNF860	ZNF157
ZNF146	ZNF3
ZNF146	ZNF250
ZNF146	ZNF286A
ZNF146	ZNF134
ZNF157	ZNF3
ZNF157	ZNF786
ZNF157	ZNF286A
ZNF157	ZNF577
ZNF3	ZNF26
ZNF3	ZNF268
ZNF3	ZNF134
ZNF250	ZNF786
ZNF250	ZNF840P
ZNF286A	ZNF26
ZNF286A	ZNF268
ZNF286A	ZNF134
ZNF660	ZFP30
CADM4	CADM1
PHLDB2	PHLDB3
PHLDB2	PHLDB1
PHLDB3	PHLDB1
GSK3B	GSK3A
GSK3B	AC006486.9
TGM5	TGM2
CDC25A	CDC25B
CDC25B	CDC25C
TMPRSS13	TPSG1
TMPRSS13	PRSS33
LIPH	LIPI
TTLL3	TTLL8
CRELD1	CRELD2
SYN2	SYN3
SYN2	SYN1
SYN3	SYN1
TIMP4	TIMP3
TIMP4	TIMP1
TIMP3	TIMP2
TIMP3	TIMP1
DENND6A	DENND6B
ZNF786	ZNF408
ZNF786	ZNF283
ZNF786	ZNF112
ZNF786	ZNF497
ZNF786	MZF1
RBM6	RBM10
RBM10	RBM5
ALAS1	ALAS2
DNASE1L3	DNASE1L1
PPP2R3A	PPP2R3B
PPP2R3A	PPP2R3C
ZBTB38	ZBTB33
SLC9A9	SLC9A6
SLC9A9	SLC9A7
SLC9A6	SLC9A7
GYG1	GYG2
MED12L	MED12
IGSF10	MXRA5
TBL1XR1	TBL1X
TBL1XR1	TBL1Y
MAGEF1	MAGED2
FGF7	FGF22
PCYT1A	PCYT1B
NCBP2	NCBP2L
BRS3	GRPR
SLC25A31	SLC25A4
SLC25A4	SLC25A6
SLC25A4	SLC25A5
SLC25A6	SLC25A5
RBM46	RBM47
RBM46	A1CF
RBM46	DND1
RBM47	DND1
RBM47	A1CF
CPE	CPZ
CPE	CPXM2
CPE	CPN1
CPE	CPXM1
CPE	AEBP1
CPZ	AEBP1
CPZ	CPXM2
CPZ	CPN1
CPZ	CPXM1
CPXM2	CPXM1
CPXM2	AEBP1
CPN1	CPXM1
CPN1	AEBP1
CPXM1	AEBP1
FGFR3	FGFR4
FGFR3	FGFR1
FGFR3	FGFR2
FGFR4	FGFR1
FGFR4	FGFR2
FGFR1	FGFR2
GRK4	GRK6
GRK4	GRK5
GRK6	GRK5
RGS12	RGS14
RGS12	RGS10
MSX1	MSX2
STK32B	STK32A
STK32B	STK32C
STK32A	STK32C
CRMP1	DPYSL4
JAKMIP1	JAKMIP2
JAKMIP1	JAKMIP3
JAKMIP2	JAKMIP3
PPP2R2C	PPP2R2B
PPP2R2C	PPP2R2A
PPP2R2C	PPP2R2D
PPP2R2B	PPP2R2A
PPP2R2B	PPP2R2D
PPP2R2A	PPP2R2D
GRPEL1	GRPEL2
AFAP1	AFAP1L1
AFAP1	AFAP1L2
AFAP1L1	AFAP1L2
ABLIM2	ABLIM3
ABLIM2	ABLIM1
ABLIM2	DMTN
ABLIM3	ABLIM1
ABLIM3	DMTN
ABLIM1	DMTN
SH3TC1	SH3TC2
ADRB3	ADRB1
CLNK	LCP2
CLNK	BLNK
LCP2	BLNK
CPEB2	CPEB4
CPEB2	CPEB3
CPEB4	CPEB3
SLIT2	SLIT3
SLIT2	SLIT1
SLIT3	SLIT1
SLC34A2	SLC34A1
SLC34A1	SLC17A5
PCDH7	PCDH1
PCDH7	PCDH9
PCDH7	AL592490.1
PCDH7	PCDH11X
PCDH7	RP11-310K10.1
PCDH7	PCDH20
PCDH1	PCDH9
PCDH1	AL592490.1
PCDH1	PCDH11X
PCDH1	RP11-310K10.1
PCDH1	PCDH20
PCDH9	PCDH11X
AL592490.1	PCDH11X
PCDH11X	RP11-310K10.1
PCDH11X	PCDH20
ARAP2	ARAP3
ARAP2	ARAP1
ARAP3	ARAP1
FAM114A1	FAM114A2
APBB2	APBB3
APBB2	APBB1
APBB3	APBB1
GRXCR1	GRXCR2
KCTD8	KCTD16
KCTD8	KCTD12
