TOTAL # GENES:		7822
TOTAL # COUPLES:	9602
RGS3	RGS13
RGS3	RGS21
RGS3	RGS16
RGS3	RGS5
RGS3	RGS8
RGS3	RGS18
RGS19	RGS16
RGS19	RGS13
RGS19	RGS8
RGS19	RGS5
RGS19	RGS21
RGS19	RGS18
RGS4	RGS18
RGS4	RGS21
RGS13	RGS5
RGS21	RGS5
RGS5	RGS18
PTGIS	CYP7A1
UBE2E3	UBE2E1
RBM15	RBM15B
ABCC6	ABCC2
ABCC2	ABCC3
MEF2C	BORCS8-MEF2B
MEF2C	MEF2B
MEF2A	MEF2B
MEF2A	BORCS8-MEF2B
BORCS8-MEF2B	MEF2D
MEF2B	MEF2D
KMT2B	KMT2A
ELF3	EHF
GCNT3	GCNT7
GCNT7	GCNT4
HOXB7	HOXA7
CHRM3	CHRM4
CCDC38	CFAP100
IRX6	IRX2
IRX6	IRX1
VDAC2	VDAC3
PI4K2A	PI4K2B
PI4K2A	RP11-717K11.2
PI4K2B	RP11-548K23.11
RP11-717K11.2	RP11-548K23.11
SLC39A10	SLC39A5
SLC39A5	SLC39A6
APLP1	SPINT3
APLP1	APLP2
APLP1	APP
TMEM151A	RP11-444E17.6
PTGER1	PTGER4
PTGER1	PTGER3
PTGER1	PTGFR
PTGER1	TBXA2R
PTGER4	TBXA2R
PTGER4	PTGER3
PTGFR	TBXA2R
NEB	LASP1
NEB	NEBL
NEB	NRAP
LASP1	NRAP
LASP1	NEBL
TMPRSS12	TMPRSS6
TMPRSS12	TMPRSS7
TMPRSS6	CORIN
TMPRSS6	TMPRSS7
CORIN	ST14
ELAVL1	ELAVL3
ELAVL2	ELAVL4
CNN2	TAGLN
TAGLN	CNN1
SLC1A3	SLC1A5
CACNA1I	CACNA1H
ADRA2A	ADRA2B
ADRA2C	ADRA2B
AWAT2	MOGAT1
MOGAT1	AWAT1
MOGAT1	DGAT2L6
DND1	RBM47
DND1	RBM46
PURB	PURG
SPATA2	SPATA2L
CALCOCO1	CALCOCO2
CALCOCO2	TAX1BP1
ADAM12	ADAM15
ADAM28	ADAM9
HTR3D	ZACN
HTR3D	HTR3B
HTR3D	HTR3A
ZACN	HTR3C
ZACN	HTR3E
HTR3B	HTR3E
HTR3B	HTR3C
HTR3A	HTR3C
HTR3A	HTR3E
LOXL4	MARCO
LOXL4	SCARA5
LOXL4	LOX
SCARA5	LOX
LOX	LOXL2
CLIC2	CLIC4
CLIC2	CLIC5
CLIC4	CLIC3
CLIC5	CLIC3
NDST4	RP11-574K11.31
RP11-574K11.31	NDST3
RP11-574K11.31	NDST1
PLEKHG6	PLEKHG5
HCK	LYN
LCK	LYN
LYN	FYN
LYN	SRC
LYN	BLK
PHLDB3	PHLDB1
PHLDB1	PHLDB2
DSC2	CDH4
DSC2	CDH1
CDH4	DSC3
CDH4	DSC1
CDH1	DSC3
MYH13	MYH6
MYH13	MYH7
PCDH7	RP11-310K10.1
PCDH7	PCDH20
RP11-310K10.1	PCDH1
RP11-310K10.1	PCDH11X
PCDH20	PCDH1
PCDH20	PCDH11X
PPM1A	PPM1N
PPM1B	PPM1N
DCP1B	DCP1A
PDLIM3	PDLIM2
MARK4	MARK1
EPN2	EPN3
EPN3	EPN1
MPRIP	TRIOBP
ARRB1	SAG
ARRB2	SAG
KDM4A	RP11-146B14.1
KDM4A	AL513412.1
FGD3	FGD2
RLBP1	TTPAL
DYNLT5	DYNLT2B
DYNLT5	RP11-447L10.1
CAMK2A	CAMK2B
SLC26A6	SLC26A2
SLC26A6	SLC26A10
SLC26A6	SLC26A3
SLC26A6	SLC26A4
SLC26A6	SLC26A5
SLC26A2	SLC26A10
ZFP36L2	ZFP36
ZFP36	ZFP36L1
TSC22D2	TSC22D1
TSC22D2	TSC22D3
TSC22D1	TSC22D3
MAFA	MAFB
VAMP3	RP11-599B13.6
VAMP3	VAMP2
RP11-599B13.6	VAMP1
VAMP2	VAMP1
LRCH3	LRCH1
ZIC4	ZIC5
GRB10	RAPH1
GRB7	RAPH1
GRB7	APBB1IP
RAPH1	GRB14
RAPH1	APBB1IP
GRB14	APBB1IP
CEBPB	CEBPA
CEBPB	CEBPD
CEBPA	CEBPD
SNX15	RPS6KC1
SNX15	RPS6KL1
RPS6KC1	RPS6KL1
TSPAN17	TSPAN14
TSPAN17	TSPAN5
SLC20A2	SLC20A1
CNGA4	CNGA2
CNGA4	CNGA3
TOR3A	TOR4A
SLC2A14	SLC2A2
SLC2A14	SLC2A1
SLC2A2	SLC2A3
SLC2A1	SLC2A3
ORAI2	ORAI1
ORAI3	ORAI1
GPR179	GPR158
COL13A1	COL25A1
PKP4	CTNND2
CTNND2	PKP1
RHOBTB1	RHOBTB2
KAT6B	KAT6A
ACTBL2	ACTG1
ACTBL2	POTEE
ACTBL2	ACTB
SLC6A11	SLC6A8
SLC6A11	AC136616.1
SLC6A6	SLC6A8
SLC6A6	AC136616.1
CTSE	PGA5
CTSE	PGA3
CTSE	PGA4
PGA5	PGC
PGA3	PGC
PGA4	PGC
POGZ	ZNF280B
POGZ	ZNF280C
POGZ	ZNF280A
TACC2	TACC3
TACC2	TACC1
CHCHD10	CHCHD2
CDK4	CDK6
OTUD7A	OTUD7B
R3HDM1	RP11-123K3.4
ARPP21	RP11-123K3.4
AGAP3	AGAP5
AGAP3	AGAP4
AGAP3	AGAP9
AGAP3	AGAP6
AGAP3	AGAP14P
AGAP5	AGAP2
AGAP2	AGAP9
AGAP2	AGAP14P
AGAP2	AGAP4
AGAP2	AGAP6
RP11-26J3.4	TPD52L2
RP11-26J3.4	TPD52L3
RP11-26J3.4	TPD52L1
TPD52L3	TPD52L1
LSM14A	LSM14B
CDC20B	CDC20
RHO	OPN1MW
RHO	OPN1MW3
RAP1A	AC113404.1
RAP1A	RAP1B
ZNF513	ZNF142
BSG	EMB
EMB	NPTN
SOGA1	RP3-403A15.5
MTCL1	RP3-403A15.5
ACSL5	CTB-127M13.1
CTB-127M13.1	ACSL1
CPB1	CPOX
CPB2	CPOX
CPB2	CPA6
CPOX	CPA6
CPOX	CPA2
CPOX	CPA3
CPOX	CPA4
CPOX	CPA1
PLSCR1	TMEM256-PLSCR3
TMEM256-PLSCR3	PLSCR5
TMEM256-PLSCR3	PLSCR4
PPARGC1A	PPARGC1B
PPARGC1A	PPRC1
PPARGC1B	PPRC1
PALLD	MYOT
MYPN	MYOT
SOX18	CTD-2135J3.4
SOX17	CTD-2135J3.4
ZFP42	YY2
YY2	YY1
SLC5A5	SLC5A4
SLC5A5	SLC5A8
SLC5A5	SLC5A1
SLC5A5	SLC5A10
SLC5A4	SLC5A10
SLC5A4	SLC5A11
SLC5A4	SLC5A9
SLC5A8	SLC5A9
SLC5A8	SLC5A11
SLC5A8	SLC5A10
SLC5A8	SLC5A12
SLC5A1	SLC5A9
SLC5A1	SLC5A10
SLC5A10	SLC5A9
SLC5A10	SLC5A2
SLC5A11	SLC5A9
SLC5A9	SLC5A12
FUNDC2	FUNDC1
EXOC3L1	EXOC3
EXOC3	EXOC3L4
EXOC3L4	EXOC3L2
ELL	MARVELD2
ELL	ELL3
ELL2	ELL3
MARVELD2	ELL3
ELL3	OCEL1
SHROOM4	SHROOM3
SHROOM4	SHROOM2
NFATC4	NFAT5
NFAT5	NFATC1
NFAT5	NFATC2
PLXNB1	PLXNC1
PLXNC1	PLXND1
PLXNC1	PLXNB2
PLXNC1	PLXNB3
PLXNB2	PLXND1
PLXNB2	PLXNB3
RTN4	RTN1
RTN4	RTN2
RTN1	RTN2
RTN1	RTN3
SCAF11	SCAF1
SCAF11	PHRF1
SCAF1	PHRF1
PAK4	BUB1B-PAK6
PAK5	BUB1B-PAK6
PAPOLG	PAPOLB
SREK1	SRSF11
MASP1	C1RL
CHP1	CHP2
ITGB2	ITGB1
ITGB2	ITGB3
ITGB2	RP11-290H9.2
ITGB3	ITGB6
ITGB3	ITGB8
RP11-290H9.2	ITGB8
RP11-290H9.2	ITGB6
EGLN3	EGLN2
EGLN3	CTC-490E21.12
EGLN2	EGLN1
CTC-490E21.12	EGLN1
SCAMP4	SCAMP2
SCAMP4	SCAMP5
SCAMP4	SCAMP1
BAG5	BAG4
BAG4	BAG3
RAPGEF4	RAPGEFL1
TCIRG1	ATP6V0A4
TCIRG1	ATP6V0A1
ZXDC	GTF3A
GTF3A	ZXDB
GTF3A	ZXDA
CDHR2	CDHR1
HMX1	HMX2
HMX1	HMX3
GRM4	GRM6
GRM8	GRM6
GRM6	GRM7
MYBPC3	MYBPHL
MYBPC2	MYBPHL
LUZP1	FILIP1
LUZP1	FILIP1L
FILIP1	CTTNBP2NL
MIRLET7E	MIRLET7A3
MIRLET7A3	MIRLET7F2
MIRLET7A3	MIRLET7A2
MIRLET7F2	MIRLET7A2
TRPM1	TRPM5
STON2	STON1
CAPZA2	CAPZA3
PCGF2	COMMD3-BMI1
PCGF2	BMI1
RP11-2C24.9	EP400P1
RP11-2C24.9	EP400
EP400P1	SRCAP
EP400	SRCAP
FOXN4	FOXN1
NFE2L3	NFE2L2
NFE2L3	NFE2
NFE2L1	NFE2
CAMK1D	CAMK1
MYO7A	MYO7B
VWA5B1	VWA5B2
P2RX4	P2RX5
P2RX4	P2RX5-TAX1BP3
P2RX5	P2RX2
P2RX5	P2RX7
P2RX5-TAX1BP3	P2RX7
P2RX5-TAX1BP3	P2RX2
NTNG2	USH2A
NTNG2	NTN1
NTN1	NTN5
ST6GALNAC5	ST6GALNAC6
ST6GALNAC6	ST6GALNAC3
EXOC3L2	TNFAIP2
EIF4EBP1	EIF4EBP3
EIF4EBP3	EIF4EBP2
COL5A2	COL1A2
COL5A2	COL1A1
COL5A2	COL2A1
COL1A2	COL2A1
COL1A2	COL3A1
COL1A1	COL2A1
COL2A1	COL3A1
PPP3CA	PPP3CC
PPP3CB	PPP3CC
EFS	NEDD9
EFS	BCAR1
EFS	CASS4
SET	SETSIP
FBLIM1	ZYX
PPP1R3E	PPP1R3D
PPP1R3D	PPP1R3A
PPP1R3D	PPP1R3G
AP1S3	AP1S2
AP1S3	AP1S1
TSHR	RP11-310N16.1
CDYL2	CDY2A
CDYL2	CDY2B
CDYL2	CDY1
CDYL2	CDY1B
DSP	DST
DSP	MACF1
CUX1	CUX2
HDAC6	HDAC10
GALNT2	GALNT14
PSAPL1	SFTPB
SFTPB	PSAP
ZSWIM6	ZSWIM8
PPP4R3A	PPP4R3B
TTBK2	TTBK1
TSPAN6	RP5-972B16.2
PBX1	PBX4
CAMSAP3	CAMSAP1
TMEM184A	TMEM184B
APBB3	APBB1
RAB4A	RAB4B-EGLN2
SLC25A22	SLC25A18
VWF	MUC5AC
VWF	MUC5B
CABP5	CABP1
FMN2	FMN1
SORBS1	SORBS2
SORBS1	SORBS3
SORBS2	SORBS3
LDHB	LDHAL6A
LDHB	LDHAL6B
LDHB	UEVLD
CNPY1	CNPY2
CNPY1	RP11-977G19.10
PLEKHO1	AC069368.3
PLEKHO1	PLEKHO2
TCP11L1	TCP11X2
ZNRF2	ZNRF1
ATG4B	ATG4A
SERPINI2	SERPINE1
SERPINI2	SERPINE3
SERPINE1	SERPINE3
SERPINE1	SERPINH1
SERPINE3	SERPINI1
SERPINE3	SERPINE2
SERPINE3	SERPINH1
SERPINH1	SERPINI1
KLHL42	KLHDC7A
KLHL42	KBTBD13
KLHL42	KBTBD11
SHANK2	SHANK3
CDR2L	CDR2
YBX3	YBX1
BMP15	GDF9
BMP15	GDF10
GDF10	BMP3
FHL1	FHL5
POU2F1	POU2F3
INTS6	CT45A10
INTS6	CT45A6
INTS6	CT45A8
INTS6	CT45A1
INTS6	CT45A7
INTS6	CT45A2
INTS6	CT45A5
INTS6	CT45A9
INTS6	INTS6L
INTS6	SAGE1
INTS6	CT45A3
SYT2	SYT8
SYT8	SYT1
FRMPD4	FRMPD1
FRMPD4	FRMPD3
FRMPD1	FRMPD3
C8orf44-SGK3	SGK3
C8orf44-SGK3	SGK1
UNK	UNKL
LIMCH1	LMO7
MC2R	MC1R
MC1R	MC3R
MC1R	MC4R
MC1R	MC5R
FCGBP	TECTA
FCGBP	ZAN
TECTA	ZAN
SLC36A4	SLC36A3
SLC36A4	SLC36A2
TFEC	TFE3
RGL1	RGL4
RGL1	RGL2
RALGDS	RGL2
RGL4	RGL3
RGL3	RGL2
SIX5	SIX4
FBXO34	FBXO46
AIRE	TRIM33
PPM1H	PPM1J
PPM1J	PPM1M
CPLX2	CPLX1
SENP3-EIF4A1	SENP5
LYSMD3	LYSMD4
RBM12	RBM12B
CHRNB1	CHRND
CHRNG	CHRNE
TMC6	TMC2
TMC5	TMC2
TMC2	TMC8
RAB11FIP5	RAB11FIP1
RAB11FIP5	RAB11FIP2
RAB11FIP1	RAB11FIP2
ZNF704	SLC2A4RG
ANKRD37	ANKRD10
RILPL1	RILP
RILP	RILPL2
ETV1	ETV5
ETV5	ETV4
TTC9C	TTC9B
TTC9C	TTC9
TCERG1L	TCERG1
ITGB8	ITGB4
SENP6	SENP7
MEP1A	MEP1B
DPF1	DPF3
DPF2	DPF3
CYFIP1	CYFIP2
TLE5	TLE3
TLE3	TLE6
TMED3	TMED7-TICAM2
TMED3	TICAM2
SLC6A17	SLC6A16
SLC6A15	SLC6A16
JUNB	JUND
DPYSL4	DPYSL5
CRMP1	DPYSL5
SLC34A1	SLC17A5
SLC17A5	SLC17A1
SLC17A5	SLC17A4
SLC17A5	SLC17A3
DRP2	UTRN
DRP2	DMD
PRUNE2	ATCAY
CBX7	CBX4
CBX7	CBX8
CBX7	CBX2
RIMBP2	RIMBP3
RIMBP2	RIMBP3B
RIMBP2	RIMBP3C
CYP27C1	CYP11B1
CYP27C1	CYP11B2
CYP27B1	CYP11A1
FAM20A	FAM20C
GSK3B	AC006486.9
FRRS1	FRRS1L
CHPT1	CEPT1
GAS2L1	GAS2L2
SEC16B	SEC16A
SLC12A1	SLC12A3
HOXB5	RP11-834C11.12
RP11-834C11.12	HOXA5
OSBP2	OSBP
AP1G1	AP4E1
DENND1A	DENND1B
RASSF8	RASSF7
SBNO1	SBNO2
GATA2	GATA1
GATA1	GATA3
ATP6V0E1	ATP6V0E2
NEURL3	NEURL1
NEURL3	NEURL1B
LIMD1	WTIP
UBQLN4	UBQLN2
RAB3IL1	AC025263.3
KCTD14	KCTD7
MST1	PLAT
ZNF541	MIDEAS
MIDEAS	TRERF1
PTCHD1	PTCHD4
PTCHD4	PTCHD3
SLC25A48	SLC25A47
HNRNPA1L2	HNRNPA3
HNRNPA3	HNRNPA0
SLC52A3	SLC52A1
COL4A5	COL4A3
COL4A5	COL4A1
ARL13B	ARL13A
TRPM2	TRPC6
PIP4K2B	PIP4K2A
FBXO11	FBXO10
SDC4	SDC3
SDC1	SDC2
SDC3	SDC2
FAM167B	FAM167A
EVL	ENAH
VASP	ENAH
KEL	ECE1
KEL	ECE2
WNK2	WNK1
WNK2	WNK3
WNK1	WNK3
WNK1	WNK4
SLC16A7	SLC16A3
SLC16A5	SLC16A3
TMEM131	TMEM131L
PCNX1	PCNX3
PCNX2	PCNX3
KCNN4	KCNN1
RP11-295K3.1	REN
REN	NAPSA
NFKBIA	NFKBIB
AHRR	AHR
SYTL4	SYTL2
SYTL2	SYTL1
PLD4	PLD5
PLD5	PLD3
PKLR	PKM
RP5-1187M17.10	LZTS2
RP5-1187M17.10	LZTS1
RP5-1187M17.10	N4BP3
LZTS1	N4BP3
ADORA2B	SPECC1L-ADORA2A
C10orf90	ALMS1
NEK5	NEK1
NEK1	NEK3
CPNE2	CPNE1
CPNE1	CPNE3
SMTNL2	SMTN
ATXN1L	ATXN1
APC2	CTC-554D6.1
BRSK2	BRSK1
CRIP3	AL928654.7
SPRED3	SPRED1
UBALD2	UBALD1
TMEM30B	TMEM30CP
RAPGEF2	CTC-432M15.3
SLMAP	CCDC136
SLMAP	TRAF3IP3
CCDC136	TRAF3IP3
SLC9A7	SLC9A6
ARHGAP27	ARHGAP15
COL15A1	COL18A1
COL5A1	COL11A2
COL5A1	COL11A1
YIPF5	YIPF7
NAPA	NAPB
PARVG	PARVA
CLCN4	CLCN5
ABLIM1	DMTN
ABLIM3	DMTN
MLLT6	MLLT10
ATP6V0D2	ATP6V0D1
FOXD3	FOXD2
UNC45B	UNC45A
COPS7A	COPS7B
AGTR1	ACKR3
LRRFIP2	LRRFIP1
COPG1	COPG2
RASSF5	RASSF3
RASSF5	RASSF1
HIPK3	HIPK4
HIPK4	HIPK1
ILF3	ZFR
PTH2R	PTH1R
DAPK2	DAPK1
DAPK3	DAPK1
SLC46A3	SLC46A1
GLIS1	GLIS3
HNRNPLL	AC104534.3
AGTPBP1	AGBL1
RIBC1	RIBC2
RP11-432B6.3	TRIM13
FHIP1A	FHIP1B
CDC37	CDC37L1
DACH2	DACH1
HNRNPH3	GRSF1
NSD1	NSD2
NACAD	NACA
NACAD	NACA2
LAMC3	LAMC2
UBA7	UBA1
XKR6	XKR7
XKR7	XKR4
XKR7	XKR9
TAGAP	ARHGAP20
RHCE	RHAG
RHAG	RHD
GNL3L	GNL3
PRKAB1	PRKAB2
RIN1	RINL
RIN2	RINL
RIN3	RINL
SRPK3	SRPK1
NKX3-2	NKX3-1
BAIAP2L1	BAIAP2L2
CCDC85B	CCDC85A
GAK	DNAJC6
PAXBP1	GCFC2
MGAT4B	MGAT4D
TSHZ3	TSHZ1
RNF115	RNF126
KIAA1755	PLEKHG4B
PRDM1	ZNF683
DGKK	DGKH
DGKK	DGKD
CLDN15	CLDN18
NRBP2	NRBP1
TBC1D10B	RP1-130H16.18
RP1-130H16.18	TBC1D10C
F5	F8
SRCIN1	KIAA1217
BRMS1L	BRMS1L
EN2	EN1
ATF2	RP11-793H13.10
LRTM2	LRRC38
NOTCH1	NOTCH2
FAM161A	FAM161B
SEPTIN14	SEPTIN6
ATP6AP1	ATP6AP1L
FAM135A	FAM135B
R3HCC1	R3HCC1L
ARID5A	ARID5B
EHBP1L1	EHBP1
CA4	CA6
YJEFN3	NAXE
NENF	CYB5D2
ARHGAP21	ARHGAP23
NKX6-1	NKX6-3
MIR124-1	MIR124-2
MFSD14A	MFSD14C
CPSF4	CPSF4L
SLC13A4	SLC13A3
SLC13A4	SLC13A1
SLC13A3	SLC13A1
CTD-2207O23.3	ARHGEF2
CALB2	SCGN
ACBD5	ACBD4
ELFN1	ELFN2
ANKRD11	ANKRD12
SERPINB8	SERPINC1
SERPINC1	SERPINB6
SERPINC1	SERPINB9
RHOC	RHOA
GOT1L1	GOT1
PXDNL	PXDN
RIC8A	RIC8B
SCAF8	SCAF4
KLF13	KLF14
IKBKE	TBK1
IREB2	ACO1
TET3	TET2
TET2	TET1
RGS10	RGS12
BCL11B	ZNF296
RP11-106M3.2	HEXB
LRP11	KIAA0319L
LRP11	KIAA0319
PLCXD2	PLCXD1
PLCXD1	PLCXD3
RP11-343C2.11	VPS4B
TXNL4B	TXNL4A
HNF1A	HNF1B
PLAC8L1	PLAC8
PTPRZ1	PTPRG
IGSF9	IGSF9B
DBN1	DBNL
NME8	NME9
CSAD	GADL1
PROX2	PROX1
HINT1	HINT2
KMT2D	KMT2C
TRIP6	LPP
LRRTM2	LRRTM1
PLA2G3	PROCA1
RTN4RL1	LRRC24
TARS2	TARS1
ARHGDIA	ARHGDIG
CELA1	CTRC
FUS	EWSR1
KDM2B	FBXL19
FSTL4	FSTL1
GGT5	GGTLC1
IFRD1	IFRD2
GLTPD2	CPTP
MICALL2	MICALL1
KIF26A	KIF26B
ARL6IP5	PRAF2
CAMTA1	CAMTA2
REEP5	REEP6
RBM26	RP11-449H3.3
PDXP	PGP
MAP3K9	RP5-862P8.2
SOX4	SOX11
SLC15A1	SLC15A2
FOXA2	FOXA3
STRADA	STRADB
ADAP1	ADAP2
CHSY1	CHSY3
BAZ2B	BAZ2A
TOP2B	TOP2A
GRAP2	GRAPL
GRAP2	GRAP
ZNF185	SCEL
AADAC	NCEH1
NCEH1	AADACL2
