Paralog1	Paralog2
TRIM49D1	TRIM71
TRIM49D1	TRIM56
TRIM49D1	TRIM2
TRIM49D1	AC013477.1
TRIM49D1	TRIM8
TRIM49D1	TRIM75P
TRIM49D1	TRIM44
TRIM49D1	TRIML2
TRIM49D1	TRIML1
TRIM49D1	TRIM24
TRIM49D1	TRIM49B
TRIM49D1	TRIM62
TRIM49D1	TRIM7
TRIM49D1	TRIM41
TRIM49D1	TRIM52
TRIM49D1	TRIM42
TRIM49D1	TRIM77
TRIM49D1	TRIM49
TRIM49D1	TRIM67
TRIM49D1	TRIM37
TRIM49D1	TRIM65
TRIM49D1	TRIM33
TRIM49D1	TRIM29
TRIM49D1	TRIM25
TRIM49D1	TRIM45
TRIM49D1	TRIM47
TRIM49D1	TRIM11
TRIM49D1	TRIM16L
TRIM49D1	TRIM16
TRIM49D1	TRIM49C
TRIM48	MID1
TRIM48	TRIM35
TRIM48	TRIM69
TRIM48	TRIM9
TRIM48	TRIM14
TRIM48	TRIM38
TRIM48	TRIM27
TRIM48	BSPRY
TRIM48	MEFV
TRIM48	TRIM10
TRIM48	TRIM15
TRIM48	TRIM26
TRIM48	TRIM39
TRIM48	TRIM39-RPP21
TRIM48	TRIM32
TRIM48	TRIM50
TRIM48	TRIM6
TRIM48	TRIM6-TRIM34
TRIM48	TRIM34
TRIM48	TRIM22
TRIM48	TRIM66
TRIM48	TRIM36
TRIM48	TRIM4
TRIM48	TRIM71
TRIM48	TRIM56
TRIM48	TRIM2
TRIM48	AC013477.1
TRIM48	TRIM8
TRIM48	TRIM75P
TRIM48	TRIM44
TRIM48	TRIML2
TRIM48	TRIML1
TRIM48	TRIM24
TRIM48	TRIM49B
TRIM48	TRIM67
TRIM48	TRIM77
TRIM48	TRIM37
TRIM48	TRIM65
TRIM48	TRIM33
TRIM48	TRIM29
TRIM48	TRIM25
TRIM48	TRIM45
TRIM48	TRIM47
TRIM48	TRIM11
TRIM48	TRIM16L
TRIM48	TRIM16
TRIM48	TRIM41
TRIM48	TRIM52
TRIM48	TRIM7
TRIM48	TRIM62
TRIM48	TRIM42
TRIM48	TRIM49C
TRIM48	TRIM49
TRIM9	MID1
TRIM9	TRIM35
TRIM9	TRIM69
TRIM9	TRIM32
TRIM9	TRIM77
TRIM9	TRIM8
TRIM9	TRIM38
TRIM9	TRIM37
TRIM9	TRIM65
TRIM9	TRIM6-TRIM34
TRIM9	TRIM34
TRIM9	TRIM33
TRIM9	TRIM29
TRIM9	TRIM25
TRIM9	TRIM71
TRIM9	TRIM10
TRIM9	TRIM6
TRIM9	TRIM27
TRIM9	TRIM45
TRIM9	TRIM47
TRIM9	BSPRY
TRIM9	TRIM56
TRIM9	TRIM4
TRIM9	TRIM66
TRIM9	TRIM39-RPP21
TRIM9	TRIM11
TRIM9	TRIM26
TRIM9	MEFV
TRIM9	TRIM16L
TRIM9	TRIM16
TRIM9	TRIML2
TRIM9	TRIM41
TRIM9	TRIM52
TRIM9	TRIM39
TRIM9	TRIM2
TRIM9	AC013477.1
TRIM9	TRIM7
TRIM9	TRIM62
TRIM9	TRIM42
TRIM9	TRIM22
TRIM9	TRIM15
TRIM9	TRIM44
TRIM9	TRIM75P
TRIM9	TRIM50
TRIM9	TRIML1
TRIM9	TRIM49B
TRIM9	TRIM49C
TRIM9	TRIM49
TRIM9	TRIM14
TRIM9	TRIM24
TRIM9	TRIM36
TRIM67	MID1
TRIM67	TRIM35
TRIM67	TRIM69
TRIM67	TRIM14
TRIM67	TRIM38
TRIM67	TRIM27
TRIM67	BSPRY
TRIM67	MEFV
TRIM67	TRIM10
TRIM67	TRIM15
TRIM67	TRIM26
TRIM67	TRIM39
TRIM67	TRIM39-RPP21
TRIM67	TRIM32
TRIM67	TRIM50
TRIM67	TRIM6
TRIM67	TRIM6-TRIM34
TRIM67	TRIM34
TRIM67	TRIM22
TRIM67	TRIM66
TRIM67	TRIM36
TRIM67	TRIM4
TRIM67	TRIM71
TRIM67	TRIM56
TRIM67	TRIM2
TRIM67	AC013477.1
TRIM67	TRIM8
TRIM67	TRIM75P
TRIM67	TRIM44
TRIM67	TRIML2
TRIM67	TRIML1
TRIM67	TRIM24
TRIM67	TRIM49B
TRIM67	TRIM62
TRIM67	TRIM7
TRIM67	TRIM41
TRIM67	TRIM52
TRIM67	TRIM42
TRIM67	TRIM77
TRIM67	TRIM49
TRIM67	TRIM49C
TRIM67	TRIM33
TRIM67	TRIM45
TRIM67	TRIM29
TRIM67	TRIM11
TRIM67	TRIM37
TRIM67	TRIM65
TRIM67	TRIM25
TRIM67	TRIM47
TRIM67	TRIM16L
TRIM67	TRIM16
TRIM32	MID1
TRIM32	TRIM35
TRIM32	TRIM69
TRIM32	TRIM14
TRIM32	TRIM38
TRIM32	TRIM27
TRIM32	BSPRY
TRIM32	MEFV
TRIM32	TRIM10
TRIM32	TRIM15
TRIM32	TRIM26
TRIM32	TRIM39
TRIM32	TRIM39-RPP21
TRIM32	TRIM77
TRIM32	TRIM8
TRIM32	TRIM37
TRIM32	TRIM65
TRIM32	TRIM6-TRIM34
TRIM32	TRIM34
TRIM32	TRIM33
TRIM32	TRIM29
TRIM32	TRIM25
TRIM32	TRIM71
TRIM32	TRIM6
TRIM32	TRIM45
TRIM32	TRIM47
TRIM32	TRIM56
TRIM32	TRIM4
TRIM32	TRIM66
TRIM32	TRIM11
TRIM32	TRIM16L
TRIM32	TRIM16
TRIM32	TRIML2
TRIM32	TRIM41
TRIM32	TRIM52
TRIM32	TRIM2
TRIM32	AC013477.1
TRIM32	TRIM7
TRIM32	TRIM62
TRIM32	TRIM42
TRIM32	TRIM22
TRIM32	TRIM44
TRIM32	TRIM75P
TRIM32	TRIM50
TRIM32	TRIML1
TRIM32	TRIM49B
TRIM32	TRIM49C
TRIM32	TRIM49
TRIM32	TRIM24
TRIM32	TRIM36
TRIM77	MID1
TRIM77	TRIM35
TRIM77	TRIM69
TRIM77	TRIM14
TRIM77	TRIM38
TRIM77	TRIM27
TRIM77	BSPRY
TRIM77	MEFV
TRIM77	TRIM10
TRIM77	TRIM15
TRIM77	TRIM26
TRIM77	TRIM39
TRIM77	TRIM39-RPP21
TRIM77	TRIM50
TRIM77	TRIM6
TRIM77	TRIM6-TRIM34
TRIM77	TRIM34
TRIM77	TRIM22
TRIM77	TRIM66
TRIM77	TRIM36
TRIM77	TRIM4
TRIM77	TRIM71
TRIM77	TRIM56
TRIM77	TRIM2
TRIM77	AC013477.1
TRIM77	TRIM8
TRIM77	TRIM75P
TRIM77	TRIM44
TRIM77	TRIML2
TRIM77	TRIML1
TRIM77	TRIM24
TRIM77	TRIM49B
TRIM77	TRIM62
TRIM77	TRIM7
TRIM77	TRIM41
TRIM77	TRIM52
TRIM77	TRIM42
TRIM77	TRIM37
TRIM77	TRIM65
TRIM77	TRIM33
TRIM77	TRIM29
TRIM77	TRIM25
TRIM77	TRIM45
TRIM77	TRIM47
TRIM77	TRIM11
TRIM77	TRIM16L
TRIM77	TRIM16
TRIM77	TRIM49C
TRIM77	TRIM49
TRIM8	MID1
TRIM8	TRIM35
TRIM8	TRIM69
TRIM8	TRIM14
TRIM8	TRIM38
TRIM8	TRIM27
TRIM8	BSPRY
TRIM8	MEFV
TRIM8	TRIM10
TRIM8	TRIM15
TRIM8	TRIM26
TRIM8	TRIM39
TRIM8	TRIM39-RPP21
TRIM8	TRIM50
TRIM8	TRIM6
TRIM8	TRIM6-TRIM34
TRIM8	TRIM34
TRIM8	TRIM22
TRIM8	TRIM66
TRIM8	TRIM36
TRIM8	TRIM4
TRIM8	TRIM71
TRIM8	TRIM56
TRIM8	TRIM2
TRIM8	AC013477.1
TRIM8	TRIM37
TRIM8	TRIM65
TRIM8	TRIM33
TRIM8	TRIM29
TRIM8	TRIM25
TRIM8	TRIM45
TRIM8	TRIM47
TRIM8	TRIM11
TRIM8	TRIM16L
TRIM8	TRIM16
TRIM8	TRIML2
TRIM8	TRIM41
TRIM8	TRIM52
TRIM8	TRIM7
TRIM8	TRIM62
TRIM8	TRIM42
TRIM8	TRIM44
TRIM8	TRIM75P
TRIM8	TRIML1
TRIM8	TRIM49B
TRIM8	TRIM49C
TRIM8	TRIM49
TRIM8	TRIM24
TRIM38	MID1
TRIM38	TRIM35
TRIM38	TRIM69
TRIM38	TRIM14
TRIM38	TRIM37
TRIM38	TRIM65
TRIM38	TRIM6-TRIM34
TRIM38	TRIM34
TRIM38	TRIM33
TRIM38	TRIM29
TRIM38	TRIM25
TRIM38	TRIM71
TRIM38	TRIM10
TRIM38	TRIM6
TRIM38	TRIM27
TRIM38	TRIM45
TRIM38	TRIM47
TRIM38	BSPRY
TRIM38	TRIM56
TRIM38	TRIM4
TRIM38	TRIM66
TRIM38	TRIM39-RPP21
TRIM38	TRIM11
TRIM38	TRIM26
TRIM38	MEFV
TRIM38	TRIM16L
TRIM38	TRIM16
TRIM38	TRIML2
TRIM38	TRIM41
TRIM38	TRIM52
TRIM38	TRIM39
TRIM38	TRIM2
TRIM38	AC013477.1
TRIM38	TRIM7
TRIM38	TRIM62
TRIM38	TRIM42
TRIM38	TRIM22
TRIM38	TRIM15
TRIM38	TRIM44
TRIM38	TRIM75P
TRIM38	TRIM50
TRIM38	TRIML1
TRIM38	TRIM49B
TRIM38	TRIM49C
TRIM38	TRIM49
TRIM38	TRIM24
TRIM38	TRIM36
TRIM37	MID1
TRIM37	TRIM35
TRIM37	TRIM69
TRIM37	TRIM14
TRIM37	TRIM27
TRIM37	BSPRY
TRIM37	MEFV
TRIM37	TRIM10
TRIM37	TRIM15
TRIM37	TRIM26
TRIM37	TRIM39
TRIM37	TRIM39-RPP21
TRIM37	TRIM50
TRIM37	TRIM6
TRIM37	TRIM6-TRIM34
TRIM37	TRIM34
TRIM37	TRIM22
TRIM37	TRIM66
TRIM37	TRIM36
TRIM37	TRIM4
TRIM37	TRIM71
TRIM37	TRIM56
TRIM37	TRIM2
TRIM37	AC013477.1
TRIM37	TRIM75P
TRIM37	TRIM44
TRIM37	TRIML2
TRIM37	TRIML1
TRIM37	TRIM24
TRIM37	TRIM49B
TRIM37	TRIM62
TRIM37	TRIM7
TRIM37	TRIM41
TRIM37	TRIM52
TRIM37	TRIM42
TRIM37	TRIM49
TRIM37	TRIM49C
TRIM37	TRIM33
TRIM37	TRIM45
TRIM37	TRIM29
TRIM37	TRIM11
TRIM37	TRIM16
TRIM37	TRIM16L
TRIM37	TRIM25
TRIM37	TRIM65
TRIM37	TRIM47
TRIM65	MID1
TRIM65	TRIM35
TRIM65	TRIM69
TRIM65	TRIM14
TRIM65	TRIM27
TRIM65	BSPRY
TRIM65	MEFV
TRIM65	TRIM10
TRIM65	TRIM15
TRIM65	TRIM26
TRIM65	TRIM39
TRIM65	TRIM39-RPP21
TRIM65	TRIM50
TRIM65	TRIM6
TRIM65	TRIM6-TRIM34
TRIM65	TRIM34
TRIM65	TRIM22
TRIM65	TRIM66
TRIM65	TRIM36
TRIM65	TRIM4
TRIM65	TRIM71
TRIM65	TRIM56
TRIM65	TRIM2
TRIM65	AC013477.1
TRIM65	TRIM75P
TRIM65	TRIM44
TRIM65	TRIML2
TRIM65	TRIML1
TRIM65	TRIM24
TRIM65	TRIM49B
TRIM65	TRIM62
TRIM65	TRIM7
TRIM65	TRIM41
TRIM65	TRIM52
TRIM65	TRIM42
TRIM65	TRIM49
TRIM65	TRIM49C
TRIM65	TRIM33
TRIM65	TRIM45
TRIM65	TRIM29
TRIM65	TRIM11
TRIM65	TRIM16
TRIM65	TRIM16L
TRIM65	TRIM25
TRIM65	TRIM47
TRIM6-TRIM34	MID1
TRIM6-TRIM34	TRIM35
TRIM6-TRIM34	TRIM69
TRIM6-TRIM34	TRIM14
TRIM6-TRIM34	TRIM27
TRIM6-TRIM34	BSPRY
TRIM6-TRIM34	MEFV
TRIM6-TRIM34	TRIM10
TRIM6-TRIM34	TRIM15
TRIM6-TRIM34	TRIM26
TRIM6-TRIM34	TRIM39
TRIM6-TRIM34	TRIM39-RPP21
TRIM6-TRIM34	TRIM50
TRIM6-TRIM34	TRIM6
TRIM6-TRIM34	TRIM33
TRIM6-TRIM34	TRIM29
TRIM6-TRIM34	TRIM25
TRIM6-TRIM34	TRIM71
TRIM6-TRIM34	TRIM45
TRIM6-TRIM34	TRIM47
TRIM6-TRIM34	TRIM56
TRIM6-TRIM34	TRIM4
TRIM6-TRIM34	TRIM66
TRIM6-TRIM34	TRIM11
TRIM6-TRIM34	TRIM16L
TRIM6-TRIM34	TRIM16
TRIM6-TRIM34	TRIML2
TRIM6-TRIM34	TRIM41
TRIM6-TRIM34	TRIM52
TRIM6-TRIM34	TRIM2
TRIM6-TRIM34	AC013477.1
TRIM6-TRIM34	TRIM7
TRIM6-TRIM34	TRIM62
TRIM6-TRIM34	TRIM42
TRIM6-TRIM34	TRIM22
TRIM6-TRIM34	TRIM44
TRIM6-TRIM34	TRIM75P
TRIM6-TRIM34	TRIML1
TRIM6-TRIM34	TRIM49B
TRIM6-TRIM34	TRIM49C
TRIM6-TRIM34	TRIM49
TRIM6-TRIM34	TRIM24
TRIM6-TRIM34	TRIM36
TRIM34	MID1
TRIM34	TRIM35
TRIM34	TRIM69
TRIM34	TRIM14
TRIM34	TRIM27
TRIM34	BSPRY
TRIM34	MEFV
TRIM34	TRIM10
TRIM34	TRIM15
TRIM34	TRIM26
TRIM34	TRIM39
TRIM34	TRIM39-RPP21
TRIM34	TRIM50
TRIM34	TRIM6
TRIM34	TRIM33
TRIM34	TRIM29
TRIM34	TRIM25
TRIM34	TRIM71
TRIM34	TRIM45
TRIM34	TRIM47
TRIM34	TRIM56
TRIM34	TRIM4
TRIM34	TRIM66
TRIM34	TRIM11
TRIM34	TRIM16L
TRIM34	TRIM16
TRIM34	TRIML2
TRIM34	TRIM41
TRIM34	TRIM52
TRIM34	TRIM2
TRIM34	AC013477.1
TRIM34	TRIM7
TRIM34	TRIM62
TRIM34	TRIM42
TRIM34	TRIM22
TRIM34	TRIM44
TRIM34	TRIM75P
TRIM34	TRIML1
TRIM34	TRIM49B
TRIM34	TRIM49C
TRIM34	TRIM49
TRIM34	TRIM24
TRIM34	TRIM36
TRIM33	MID1
TRIM33	TRIM35
TRIM33	TRIM69
TRIM33	TRIM14
TRIM33	TRIM27
TRIM33	BSPRY
TRIM33	MEFV
TRIM33	TRIM10
TRIM33	TRIM15
TRIM33	TRIM26
TRIM33	TRIM39
TRIM33	TRIM39-RPP21
TRIM33	TRIM50
TRIM33	TRIM6
TRIM33	TRIM22
TRIM33	TRIM66
TRIM33	TRIM36
TRIM33	TRIM4
TRIM33	TRIM71
TRIM33	TRIM56
TRIM33	TRIM2
TRIM33	AC013477.1
TRIM33	TRIM75P
TRIM33	TRIM44
TRIM33	TRIML2
TRIM33	TRIML1
TRIM33	TRIM49B
TRIM33	TRIM62
TRIM33	TRIM7
TRIM33	TRIM41
TRIM33	TRIM52
TRIM33	TRIM42
TRIM33	TRIM49
TRIM33	TRIM49C
TRIM33	TRIM29
TRIM33	TRIM25
TRIM33	TRIM45
TRIM33	TRIM47
TRIM33	TRIM11
TRIM33	TRIM16L
TRIM33	TRIM16
MID1	TRIM29
MID1	TRIM25
MID1	TRIM71
MID1	TRIM10
MID1	TRIM6
MID1	TRIM27
MID1	TRIM45
MID1	TRIM47
MID1	BSPRY
MID1	TRIM56
MID1	TRIM4
MID1	TRIM66
MID1	TRIM39-RPP21
MID1	TRIM11
MID1	TRIM26
MID1	MEFV
MID1	TRIM16L
MID1	TRIM16
MID1	TRIML2
MID1	TRIM41
MID1	TRIM52
MID1	TRIM39
MID1	TRIM69
MID1	TRIM2
MID1	AC013477.1
MID1	TRIM7
MID1	TRIM62
MID1	TRIM42
MID1	TRIM35
MID1	TRIM22
MID1	TRIM15
MID1	TRIM44
MID1	TRIM75P
MID1	TRIM50
MID1	TRIML1
MID1	TRIM49B
MID1	TRIM49C
MID1	TRIM49
MID1	TRIM14
MID1	TRIM24
TRIM29	TRIM35
TRIM29	TRIM69
TRIM29	TRIM14
TRIM29	TRIM27
TRIM29	BSPRY
TRIM29	MEFV
TRIM29	TRIM10
TRIM29	TRIM15
TRIM29	TRIM26
TRIM29	TRIM39
TRIM29	TRIM39-RPP21
TRIM29	TRIM50
TRIM29	TRIM6
TRIM29	TRIM22
TRIM29	TRIM66
TRIM29	TRIM36
TRIM29	TRIM4
TRIM29	TRIM71
TRIM29	TRIM56
TRIM29	TRIM2
TRIM29	AC013477.1
TRIM29	TRIM75P
TRIM29	TRIM44
TRIM29	TRIML2
TRIM29	TRIML1
TRIM29	TRIM24
TRIM29	TRIM49B
TRIM29	TRIM62
TRIM29	TRIM7
TRIM29	TRIM41
TRIM29	TRIM52
TRIM29	TRIM42
TRIM29	TRIM49
TRIM29	TRIM49C
TRIM29	TRIM45
TRIM29	TRIM25
TRIM29	TRIM47
TRIM29	TRIM11
TRIM29	TRIM16L
TRIM29	TRIM16
TRIM25	TRIM35
TRIM25	TRIM69
TRIM25	TRIM14
TRIM25	TRIM27
TRIM25	BSPRY
TRIM25	MEFV
TRIM25	TRIM10
TRIM25	TRIM15
TRIM25	TRIM26
TRIM25	TRIM39
TRIM25	TRIM39-RPP21
TRIM25	TRIM50
TRIM25	TRIM6
TRIM25	TRIM22
TRIM25	TRIM66
TRIM25	TRIM36
TRIM25	TRIM4
TRIM25	TRIM71
TRIM25	TRIM56
TRIM25	TRIM2
TRIM25	AC013477.1
TRIM25	TRIM75P
TRIM25	TRIM44
TRIM25	TRIML2
TRIM25	TRIML1
TRIM25	TRIM24
TRIM25	TRIM49B
TRIM25	TRIM62
TRIM25	TRIM7
TRIM25	TRIM41
TRIM25	TRIM52
TRIM25	TRIM42
TRIM25	TRIM49
TRIM25	TRIM49C
TRIM25	TRIM45
TRIM25	TRIM11
TRIM25	TRIM16
TRIM25	TRIM16L
TRIM25	TRIM47
TRIM71	TRIM35
TRIM71	TRIM69
TRIM71	TRIM14
TRIM71	TRIM27
TRIM71	BSPRY
TRIM71	MEFV
TRIM71	TRIM10
TRIM71	TRIM15
TRIM71	TRIM26
TRIM71	TRIM39
TRIM71	TRIM39-RPP21
TRIM71	TRIM50
TRIM71	TRIM6
TRIM71	TRIM22
TRIM71	TRIM66
TRIM71	TRIM36
TRIM71	TRIM4
TRIM71	TRIM45
TRIM71	TRIM47
TRIM71	TRIM56
TRIM71	TRIM11
TRIM71	TRIM16L
TRIM71	TRIM16
TRIM71	TRIML2
TRIM71	TRIM41
TRIM71	TRIM52
TRIM71	TRIM2
TRIM71	AC013477.1
TRIM71	TRIM7
TRIM71	TRIM62
TRIM71	TRIM42
TRIM71	TRIM44
TRIM71	TRIM75P
TRIM71	TRIML1
TRIM71	TRIM49B
TRIM71	TRIM49C
TRIM71	TRIM49
TRIM71	TRIM24
TRIM10	TRIM35
TRIM10	TRIM69
TRIM10	TRIM14
TRIM10	TRIM27
TRIM10	BSPRY
TRIM10	MEFV
TRIM10	TRIM6
TRIM10	TRIM45
TRIM10	TRIM47
TRIM10	TRIM56
TRIM10	TRIM4
TRIM10	TRIM66
TRIM10	TRIM39-RPP21
TRIM10	TRIM11
TRIM10	TRIM26
TRIM10	TRIM16L
TRIM10	TRIM16
TRIM10	TRIML2
TRIM10	TRIM41
TRIM10	TRIM52
TRIM10	TRIM39
TRIM10	TRIM2
TRIM10	AC013477.1
TRIM10	TRIM7
TRIM10	TRIM62
TRIM10	TRIM42
TRIM10	TRIM22
TRIM10	TRIM15
TRIM10	TRIM44
TRIM10	TRIM75P
TRIM10	TRIM50
TRIM10	TRIML1
TRIM10	TRIM49B
TRIM10	TRIM49C
TRIM10	TRIM49
TRIM10	TRIM24
TRIM10	TRIM36
TRIM6	TRIM35
TRIM6	TRIM69
TRIM6	TRIM14
TRIM6	TRIM27
TRIM6	BSPRY
TRIM6	MEFV
TRIM6	TRIM15
TRIM6	TRIM26
TRIM6	TRIM39
TRIM6	TRIM39-RPP21
TRIM6	TRIM50
TRIM6	TRIM45
TRIM6	TRIM47
TRIM6	TRIM56
TRIM6	TRIM4
TRIM6	TRIM66
TRIM6	TRIM11
TRIM6	TRIM16L
TRIM6	TRIM16
TRIM6	TRIML2
TRIM6	TRIM41
TRIM6	TRIM52
TRIM6	TRIM2
TRIM6	AC013477.1
TRIM6	TRIM7
TRIM6	TRIM62
TRIM6	TRIM42
TRIM6	TRIM22
TRIM6	TRIM44
TRIM6	TRIM75P
TRIM6	TRIML1
TRIM6	TRIM49B
TRIM6	TRIM49C
TRIM6	TRIM49
TRIM6	TRIM24
TRIM6	TRIM36
TRIM27	TRIM35
TRIM27	TRIM69
TRIM27	TRIM14
TRIM27	TRIM45
TRIM27	TRIM47
TRIM27	BSPRY
TRIM27	TRIM56
TRIM27	TRIM4
TRIM27	TRIM66
TRIM27	TRIM39-RPP21
TRIM27	TRIM11
TRIM27	TRIM26
TRIM27	MEFV
TRIM27	TRIM16L
TRIM27	TRIM16
TRIM27	TRIML2
TRIM27	TRIM41
TRIM27	TRIM52
TRIM27	TRIM39
TRIM27	TRIM2
TRIM27	AC013477.1
TRIM27	TRIM7
TRIM27	TRIM62
TRIM27	TRIM42
TRIM27	TRIM22
TRIM27	TRIM15
TRIM27	TRIM44
TRIM27	TRIM75P
TRIM27	TRIM50
TRIM27	TRIML1
TRIM27	TRIM49B
TRIM27	TRIM49C
TRIM27	TRIM49
TRIM27	TRIM24
TRIM27	TRIM36
TRIM45	TRIM35
TRIM45	TRIM69
TRIM45	TRIM14
TRIM45	BSPRY
TRIM45	MEFV
TRIM45	TRIM15
TRIM45	TRIM26
TRIM45	TRIM39
TRIM45	TRIM39-RPP21
TRIM45	TRIM50
TRIM45	TRIM22
TRIM45	TRIM66
TRIM45	TRIM36
TRIM45	TRIM4
TRIM45	TRIM56
TRIM45	TRIM2
TRIM45	AC013477.1
TRIM45	TRIM75P
TRIM45	TRIM44
TRIM45	TRIML2
TRIM45	TRIML1
TRIM45	TRIM24
TRIM45	TRIM49B
TRIM45	TRIM62
TRIM45	TRIM7
TRIM45	TRIM41
TRIM45	TRIM52
TRIM45	TRIM42
TRIM45	TRIM49
TRIM45	TRIM49C
TRIM45	TRIM11
TRIM45	TRIM16L
TRIM45	TRIM16
TRIM47	TRIM35
TRIM47	TRIM69
TRIM47	TRIM14
TRIM47	BSPRY
TRIM47	MEFV
TRIM47	TRIM15
TRIM47	TRIM26
TRIM47	TRIM39
TRIM47	TRIM39-RPP21
TRIM47	TRIM50
TRIM47	TRIM22
TRIM47	TRIM66
TRIM47	TRIM36
TRIM47	TRIM4
TRIM47	TRIM56
TRIM47	TRIM2
TRIM47	AC013477.1
TRIM47	TRIM75P
TRIM47	TRIM44
TRIM47	TRIML2
TRIM47	TRIML1
TRIM47	TRIM24
TRIM47	TRIM49B
TRIM47	TRIM62
TRIM47	TRIM7
TRIM47	TRIM41
TRIM47	TRIM52
TRIM47	TRIM42
TRIM47	TRIM49
TRIM47	TRIM49C
TRIM47	TRIM11
TRIM47	TRIM16
TRIM47	TRIM16L
BSPRY	TRIM35
BSPRY	TRIM69
BSPRY	TRIM14
BSPRY	TRIM56
BSPRY	TRIM4
BSPRY	TRIM66
BSPRY	TRIM39-RPP21
BSPRY	TRIM11
BSPRY	TRIM26
BSPRY	MEFV
BSPRY	TRIM16L
BSPRY	TRIM16
BSPRY	TRIML2
BSPRY	TRIM41
BSPRY	TRIM52
BSPRY	TRIM39
BSPRY	TRIM2
BSPRY	AC013477.1
BSPRY	TRIM7
BSPRY	TRIM62
BSPRY	TRIM42
BSPRY	TRIM22
BSPRY	TRIM15
BSPRY	TRIM44
BSPRY	TRIM75P
BSPRY	TRIM50
BSPRY	TRIML1
BSPRY	TRIM49B
BSPRY	TRIM49C
BSPRY	TRIM49
BSPRY	TRIM24
BSPRY	TRIM36
TRIM56	TRIM35
TRIM56	TRIM69
TRIM56	TRIM14
TRIM56	MEFV
TRIM56	TRIM15
TRIM56	TRIM26
TRIM56	TRIM39
TRIM56	TRIM39-RPP21
TRIM56	TRIM50
TRIM56	TRIM22
TRIM56	TRIM66
TRIM56	TRIM36
TRIM56	TRIM4
TRIM56	TRIM11
TRIM56	TRIM16L
TRIM56	TRIM16
TRIM56	TRIML2
TRIM56	TRIM41
TRIM56	TRIM52
TRIM56	TRIM2
TRIM56	AC013477.1
TRIM56	TRIM7
TRIM56	TRIM62
TRIM56	TRIM42
TRIM56	TRIM44
TRIM56	TRIM75P
TRIM56	TRIML1
TRIM56	TRIM49B
TRIM56	TRIM49C
TRIM56	TRIM49
TRIM56	TRIM24
TRIM4	TRIM35
TRIM4	TRIM69
TRIM4	TRIM14
TRIM4	MEFV
TRIM4	TRIM15
TRIM4	TRIM26
TRIM4	TRIM39
TRIM4	TRIM39-RPP21
TRIM4	TRIM50
TRIM4	TRIM22
TRIM4	TRIM66
TRIM4	TRIM36
TRIM4	TRIM11
TRIM4	TRIM16L
TRIM4	TRIM16
TRIM4	TRIML2
TRIM4	TRIM41
TRIM4	TRIM52
TRIM4	TRIM2
TRIM4	AC013477.1
TRIM4	TRIM7
TRIM4	TRIM42
TRIM4	TRIM44
TRIM4	TRIM75P
TRIM4	TRIML1
TRIM4	TRIM49B
TRIM4	TRIM49C
TRIM4	TRIM49
TRIM4	TRIM24
TRIM66	TRIM35
TRIM66	TRIM69
TRIM66	TRIM14
TRIM66	MEFV
TRIM66	TRIM15
TRIM66	TRIM26
TRIM66	TRIM39
TRIM66	TRIM39-RPP21
TRIM66	TRIM50
TRIM66	TRIM22
TRIM66	TRIM11
TRIM66	TRIM16L
TRIM66	TRIM16
TRIM66	TRIML2
TRIM66	TRIM41
TRIM66	TRIM52
TRIM66	TRIM2
TRIM66	AC013477.1
TRIM66	TRIM7
TRIM66	TRIM62
TRIM66	TRIM42
TRIM66	TRIM44
TRIM66	TRIM75P
TRIM66	TRIML1
TRIM66	TRIM49B
TRIM66	TRIM49C
TRIM66	TRIM49
TRIM66	TRIM24
TRIM66	TRIM36
TRIM39-RPP21	TRIM35
TRIM39-RPP21	TRIM69
TRIM39-RPP21	TRIM14
TRIM39-RPP21	MEFV
TRIM39-RPP21	TRIM15
TRIM39-RPP21	TRIM26
TRIM39-RPP21	TRIM39
TRIM39-RPP21	TRIM11
TRIM39-RPP21	TRIM16L
TRIM39-RPP21	TRIM16
TRIM39-RPP21	TRIML2
TRIM39-RPP21	TRIM41
TRIM39-RPP21	TRIM52
TRIM39-RPP21	TRIM2
TRIM39-RPP21	AC013477.1
TRIM39-RPP21	TRIM7
TRIM39-RPP21	TRIM62
TRIM39-RPP21	TRIM42
TRIM39-RPP21	TRIM22
TRIM39-RPP21	TRIM44
TRIM39-RPP21	TRIM75P
TRIM39-RPP21	TRIM50
TRIM39-RPP21	TRIML1
TRIM39-RPP21	TRIM49B
TRIM39-RPP21	TRIM49C
TRIM39-RPP21	TRIM49
TRIM39-RPP21	TRIM24
TRIM39-RPP21	TRIM36
TRIM11	TRIM35
TRIM11	TRIM69
TRIM11	TRIM14
TRIM11	MEFV
TRIM11	TRIM15
TRIM11	TRIM26
TRIM11	TRIM39
TRIM11	TRIM50
TRIM11	TRIM22
TRIM11	TRIM36
TRIM11	TRIM2
TRIM11	AC013477.1
TRIM11	TRIM75P
TRIM11	TRIM44
TRIM11	TRIML2
TRIM11	TRIML1
TRIM11	TRIM24
TRIM11	TRIM49B
TRIM11	TRIM62
TRIM11	TRIM7
TRIM11	TRIM41
TRIM11	TRIM52
TRIM11	TRIM42
TRIM11	TRIM49
TRIM11	TRIM49C
TRIM11	TRIM16L
TRIM11	TRIM16
TRIM26	TRIM35
TRIM26	TRIM69
TRIM26	TRIM14
TRIM26	MEFV
TRIM26	TRIM15
TRIM26	TRIM16L
TRIM26	TRIM16
